Car_Company,Car_Model,Car_Variant,Registered_Month,Car_Resale_Price(Lakh),Car_Engine_Capacity(CC),Car_Kilometer_Driven(kms),Car_Max_Power(bhp),Car_Mileage(kmpl),Car_Model_Year,insurance,transmission_type,owner_type,fuel_type,seats,body_type,city
Maruti,Baleno,Delta,Mar,6.24,1197.0,44.0,81.0,21.0,2021,Third Party,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Maruti,Swift,Dzire,Aug,4.34,1197.0,67.0,88.0,22.0,2014,Comprehensive,Manual,First Owner,Petrol,5.0,Sedan,Ahmedabad
Maruti,Baleno,1.2,Nov,5.53,1197.0,79.0,83.0,21.0,2018,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Maruti,Ciaz,ZDi,Oct,5.34,1248.0,84.0,88.0,28.0,2016,Third Party,Manual,First Owner,Diesel,5.0,Sedan,Ahmedabad
Hyundai,Creta,1.6,Aug,8.99,1591.0,43.0,121.0,15.0,2019,Comprehensive,Manual,First Owner,Petrol,5.0,SUV,Ahmedabad
Tata,Altroz,XT,Nov,7.13,1199.0,28.0,86.0,19.0,2021,Third Party,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Ford,Ecosport,1.5,Jul,5.02,1498.0,1.0,98.0,22.0,2016,Third Party,Manual,Second Owner,Diesel,5.0,SUV,Ahmedabad
Tata,Tiago,1.2,Jan,4.28,1199.0,59.0,84.0,23.0,2018,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Hyundai,Venue,SX,Jun,11.85,998.0,25.0,118.0,18.0,2022,Third Party,Automatic,First Owner,Petrol,5.0,SUV,Ahmedabad
Maruti,Wagon,R,,5.5,998.0,30.0,58.0,32.0,2021,Third Party insurance,Manual,First Owner,CNG,5.0,Hatchback,Ahmedabad
Maruti,Esteem,Vxi,,,1298.0,60.0,,15.0,2008,Third Party insurance,Manual,Second Owner,Petrol,5.0,Sedan,Ahmedabad
Maruti,Alto,800,,3.15,796.0,70.0,47.0,33.0,2019,Third Party insurance,Manual,First Owner,CNG,5.0,Hatchback,Ahmedabad
Maruti,Ciaz,1.3,,6.5,1248.0,90.0,88.0,28.0,2018,Third Party insurance,Manual,First Owner,Diesel,5.0,Sedan,Ahmedabad
BMW,3,Series,,5.5,1995.0,1.0,170.0,13.0,2011,Third Party insurance,Automatic,First Owner,Diesel,5.0,Sedan,Ahmedabad
Force,Gurkha,2.6,,15.0,2596.0,20.0,89.0,,2022,Third Party insurance,Manual,First Owner,Diesel,4.0,SUV,Ahmedabad
Force,Gurkha,2.6,,15.0,2596.0,10.0,89.0,,2022,Third Party insurance,Manual,First Owner,Diesel,4.0,SUV,Ahmedabad
Audi,Q5,2.0,,7.0,1984.0,70.0,208.0,9.0,2010,Third Party insurance,Automatic,First Owner,Petrol,5.0,SUV,Ahmedabad
Hyundai,i10,Magna,Jul,1.84,1086.0,1.0,68.0,19.0,2010,Third Party,Manual,Second Owner,Petrol,5.0,Hatchback,Ahmedabad
Maruti,Swift,VXI,Jan,5.74,1197.0,33.0,88.0,22.0,2018,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Maruti,Ignis,1.2,Apr,4.53,1197.0,89.0,81.0,20.0,2018,Zero Dep,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Maruti,Baleno,1.2,Mar,5.02,1197.0,92.0,83.0,21.0,2017,Third Party insurance,Manual,Second Owner,Petrol,5.0,Hatchback,Ahmedabad
Hyundai,Venue,SX,Jan,9.74,1493.0,1.0,98.0,23.0,2021,Third Party insurance,Manual,First Owner,Diesel,5.0,SUV,Ahmedabad
Hyundai,EON,D,Dec,2.64,814.0,1.0,55.0,21.0,2016,Third Party insurance,Manual,Second Owner,Petrol,5.0,Hatchback,Ahmedabad
Hyundai,i10,Magna,Dec,2.52,1197.0,66.0,78.0,20.0,2012,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Maruti,Ciaz,Delta,Mar,6.68,1462.0,59.0,103.0,21.0,2018,Third Party insurance,Manual,First Owner,Petrol,5.0,Sedan,Ahmedabad
Hyundai,Grand,i10,Jun,6.07,1197.0,52.0,81.0,20.0,2020,Third Party,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Maruti,Wagon,R,Nov,3.67,998.0,42.0,67.0,20.0,2016,Third Party,Manual,Second Owner,Petrol,5.0,Hatchback,Ahmedabad
Hyundai,Grand,i10,Apr,5.48,1197.0,69.0,81.0,18.0,2019,Third Party insurance,Manual,Second Owner,Petrol,5.0,Hatchback,Ahmedabad
Hyundai,i20,1.2,,3.0,1197.0,80.0,80.0,17.0,2010,Third Party insurance,Manual,Second Owner,Petrol,5.0,Hatchback,Ahmedabad
Maruti,SX4,Vxi,,1.3,1586.0,1.0,104.0,15.0,2009,Third Party insurance,Manual,Second Owner,Petrol,5.0,Sedan,Ahmedabad
Maruti,Alto,800,,3.5,796.0,70.0,47.0,24.0,2019,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Mahindra,Ssangyong,Rexton,,6.15,2696.0,1.0,184.0,11.0,2013,Third Party insurance,Automatic,Third Owner,Diesel,7.0,SUV,Ahmedabad
Maruti,Eeco,CNG,,4.9,1196.0,50.0,63.0,21.0,2019,Third Party insurance,Manual,First Owner,CNG,5.0,Minivans,Ahmedabad
Hyundai,Grand,i10,,5.5,1197.0,20.0,81.0,20.0,2021,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Renault,Fluence,Diesel,,4.3,1461.0,1.0,78.0,21.0,2013,Third Party insurance,Manual,Second Owner,Diesel,5.0,Sedan,Ahmedabad
Maruti,Baleno,1.2,,5.0,1197.0,60.0,83.0,21.0,2017,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Hyundai,Grand,i10,Jun,5.5,1197.0,13.0,81.0,18.0,2019,Third Party insurance,Manual,Second Owner,Petrol,5.0,Hatchback,Ahmedabad
Maruti,Vitara,Brezza,May,7.56,1248.0,80.0,88.0,24.0,2018,Third Party insurance,Manual,First Owner,Diesel,5.0,SUV,Ahmedabad
Hyundai,i20,Magna,Dec,6.13,1197.0,1.0,81.0,18.0,2019,Zero Dep,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Honda,Amaze,S,Jun,4.77,1199.0,1.0,88.0,19.0,2016,Third Party,Manual,Second Owner,Petrol,5.0,Sedan,Ahmedabad
Hyundai,Grand,i10,Mar,5.1,1120.0,1.0,70.0,24.0,2017,Third Party,Manual,First Owner,Diesel,5.0,Hatchback,Ahmedabad
Hyundai,Grand,i10,Nov,4.3,1197.0,72.0,82.0,18.0,2015,Third Party insurance,Manual,Second Owner,Petrol,5.0,Hatchback,Ahmedabad
Maruti,Celerio,VXI,May,3.84,998.0,88.0,67.0,23.0,2017,Third Party,Manual,Second Owner,Petrol,5.0,Hatchback,Ahmedabad
Tata,Tiago,1.2,Nov,4.19,1199.0,51.0,84.0,23.0,2018,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Maruti,Wagon,R,Dec,2.84,998.0,20.0,67.0,18.0,2012,Third Party,Manual,Second Owner,Petrol,5.0,Hatchback,Ahmedabad
Maruti,Ignis,Sigma,Jul,5.24,1197.0,41.0,81.0,20.0,2021,Zero Dep,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Tata,Tiago,XZA,Jun,7.25,1199.0,24.0,84.0,19.0,2021,Zero Dep,Automatic,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Ford,Ecosport,1.5,Dec,6.0,1499.0,58.0,110.0,15.0,2017,Third Party,Manual,Second Owner,Petrol,5.0,SUV,Ahmedabad
Mahindra,Quanto,C6,,2.5,1493.0,60.0,100.0,17.0,2012,Third Party insurance,Manual,First Owner,Diesel,7.0,SUV,Ahmedabad
Hyundai,Creta,1.6,,8.0,1591.0,20.0,121.0,13.0,2018,Third Party insurance,Manual,First Owner,Petrol,5.0,SUV,Ahmedabad
Mahindra,KUV,100,,3.5,1198.0,40.0,82.0,18.0,2018,Third Party insurance,Manual,Second Owner,CNG,6.0,SUV,Ahmedabad
Maruti,Baleno,1.2,,4.5,1197.0,1.0,83.0,21.0,2018,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Maruti,Swift,Dzire,,4.7,1197.0,90.0,85.0,19.0,2014,Third Party insurance,Manual,Third Owner,CNG,5.0,Sedan,Ahmedabad
Toyota,Etios,GD,,3.5,1364.0,1.0,,23.0,2011,Third Party insurance,Manual,First Owner,Diesel,5.0,Sedan,Ahmedabad
Maruti,Alto,800,,4.9,796.0,10.0,47.0,22.0,2022,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Hyundai,Venue,SX,,10.0,1396.0,40.0,88.0,23.0,2019,Third Party insurance,Manual,First Owner,Diesel,5.0,SUV,Ahmedabad
Honda,City,i,Aug,5.98,1497.0,44.0,117.0,17.0,2014,Comprehensive,Manual,First Owner,Petrol,5.0,Sedan,Ahmedabad
Maruti,SX4,S,Sept,8.92,1462.0,6.0,103.0,18.0,2020,Zero Dep,Manual,First Owner,Petrol,5.0,SUV,Ahmedabad
Maruti,Swift,VXI,May,4.74,1197.0,43.0,88.0,22.0,2015,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Hyundai,Verna,SX,Oct,13.13,1493.0,44.0,113.0,21.0,2020,Zero Dep,Automatic,First Owner,Diesel,5.0,Sedan,Ahmedabad
Hyundai,Verna,1.6,May,6.03,1591.0,78.0,121.0,17.0,2015,Comprehensive,Manual,First Owner,Petrol,5.0,Sedan,Ahmedabad
Jeep,Compass,1.4,Jun,14.32,1368.0,46.0,160.0,16.0,2019,Third Party,Automatic,First Owner,Petrol,5.0,SUV,Ahmedabad
Mahindra,XUV300,W8,Jun,11.24,1497.0,38.0,115.0,19.0,2020,Comprehensive,Automatic,First Owner,Diesel,5.0,SUV,Ahmedabad
Maruti,Swift,Dzire,Oct,7.19,1197.0,30.0,81.0,21.0,2017,Zero Dep,Automatic,First Owner,Petrol,5.0,Sedan,Ahmedabad
Maruti,Wagon,R,Oct,3.99,998.0,58.0,67.0,20.0,2016,Third Party insurance,Automatic,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Volkswagen,Vento,1.0,Jun,12.56,999.0,4.0,108.0,16.0,2022,Third Party,Automatic,First Owner,Petrol,5.0,Sedan,Ahmedabad
Maruti,Wagon,R,,1.45,998.0,1.0,67.0,18.0,2009,Third Party insurance,Manual,Third Owner,Petrol,5.0,Hatchback,Ahmedabad
Ford,Endeavour,3.2,,20.0,3198.0,1.0,197.0,10.0,2017,Third Party insurance,Automatic,Second Owner,Diesel,7.0,SUV,Ahmedabad
Maruti,Ertiga,ZXI,,9.5,1462.0,20.0,103.0,19.0,2021,Third Party insurance,Manual,Second Owner,Petrol,7.0,MUV,Ahmedabad
Maruti,Ciaz,1.4,,4.5,1373.0,1.0,91.0,20.0,2018,Third Party insurance,Manual,Second Owner,Petrol,5.0,Sedan,Ahmedabad
Chevrolet,Spark,1.0,,,995.0,80.0,63.0,16.0,2010,Third Party insurance,Manual,Third Owner,Petrol,5.0,Hatchback,Ahmedabad
Maruti,Alto,K10,,3.75,998.0,70.0,67.0,23.0,2018,Third Party insurance,Manual,Second Owner,Petrol,5.0,Hatchback,Ahmedabad
Hyundai,Verna,SX,,10.5,1497.0,40.0,113.0,17.0,2022,Third Party insurance,Manual,First Owner,Petrol,5.0,Sedan,Ahmedabad
Mahindra,XUV500,W6,,5.5,2179.0,1.0,140.0,15.0,2012,Third Party insurance,Manual,First Owner,Diesel,7.0,SUV,Ahmedabad
Tata,Tiago,XZA,Sept,5.9,1199.0,23.0,83.0,23.0,2019,Zero Dep,Automatic,Second Owner,Petrol,5.0,Hatchback,Ahmedabad
Hyundai,Verna,SX,Aug,11.11,1497.0,39.0,113.0,18.0,2020,Zero Dep,Automatic,First Owner,Petrol,5.0,Sedan,Ahmedabad
Maruti,Baleno,Zeta,Feb,8.09,1197.0,21.0,88.0,22.0,2022,Zero Dep,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Hyundai,Grand,i10,Mar,4.98,1197.0,27.0,81.0,18.0,2018,Third Party,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Maruti,Ignis,1.2,Jan,4.84,1197.0,20.0,81.0,20.0,2020,Third Party,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Hyundai,Xcent,1.2,Jan,5.03,1197.0,93.0,82.0,19.0,2016,Third Party,Manual,First Owner,Petrol,5.0,Sedan,Ahmedabad
Hyundai,Grand,i10,Feb,4.76,1197.0,33.0,82.0,18.0,2015,Third Party,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Honda,City,i,Apr,6.05,1497.0,78.0,117.0,17.0,2014,Third Party,Manual,Second Owner,Petrol,5.0,Sedan,Ahmedabad
Hyundai,i20,Sportz,Jan,7.93,1197.0,35.0,81.0,21.0,2020,Third Party,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Honda,City,i-DTEC,Jun,7.85,1498.0,1.0,97.0,25.0,2017,Third Party,Manual,First Owner,Diesel,5.0,Sedan,Ahmedabad
Hyundai,i20,Magna,Oct,6.13,1197.0,46.0,81.0,18.0,2019,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Nissan,Magnite,Turbo,Jun,10.19,999.0,10.0,98.0,17.0,2022,Third Party,Automatic,First Owner,Petrol,5.0,SUV,Ahmedabad
Maruti,Celerio,ZXI,,4.1,998.0,50.0,67.0,23.0,2017,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Mahindra,Quanto,C8,,2.7,1493.0,90.0,100.0,17.0,2012,Third Party insurance,Manual,First Owner,Diesel,7.0,SUV,Ahmedabad
Tata,Harrier,XT,,16.5,1956.0,30.0,167.0,16.0,2021,Third Party insurance,Manual,Second Owner,Diesel,5.0,SUV,Ahmedabad
Honda,Civic,1.8,,3.5,1799.0,80.0,130.0,14.0,2012,Third Party insurance,Manual,Third Owner,Petrol,5.0,Sedan,Ahmedabad
Hyundai,i10,Magna,,1.5,1086.0,1.0,68.0,19.0,2009,Third Party insurance,Manual,Second Owner,Petrol,5.0,Hatchback,Ahmedabad
Maruti,Alto,800,,3.7,796.0,20.0,47.0,24.0,2019,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Hyundai,Creta,SX,,16.5,1497.0,40.0,113.0,,2021,Third Party insurance,Automatic,First Owner,Petrol,5.0,SUV,Ahmedabad
Maruti,Swift,VDI,,5.4,1248.0,50.0,74.0,25.0,2016,Third Party insurance,Manual,First Owner,Diesel,5.0,Hatchback,Ahmedabad
Maruti,Ciaz,VXi,Oct,5.32,1373.0,54.0,91.0,20.0,2016,Third Party insurance,Manual,First Owner,Petrol,5.0,Sedan,Ahmedabad
Nissan,Magnite,XL,Mar,5.6,999.0,17.0,71.0,18.0,2021,Zero Dep,Manual,First Owner,Petrol,5.0,SUV,Ahmedabad
Hyundai,i20,1.2,Aug,4.93,1197.0,79.0,81.0,18.0,2017,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Hyundai,Creta,1.6,Feb,7.83,1591.0,1.0,121.0,13.0,2016,Third Party insurance,Manual,First Owner,Petrol,5.0,SUV,Ahmedabad
Renault,Kiger,RXZ,Mar,7.19,999.0,15.0,71.0,19.0,2021,Zero Dep,Manual,First Owner,Petrol,5.0,SUV,Ahmedabad
Maruti,Celerio,ZXI,Jul,4.63,998.0,35.0,65.0,25.0,2019,Third Party,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Hyundai,Venue,SX,Dec,10.46,998.0,49.0,118.0,18.0,2021,Zero Dep,Automatic,First Owner,Petrol,5.0,SUV,Ahmedabad
Maruti,Vitara,Brezza,Jun,7.8,1248.0,34.0,88.0,24.0,2016,Third Party,Manual,Second Owner,Diesel,5.0,SUV,Ahmedabad
Tata,Tiago,XT,Jan,6.69,1199.0,25.0,72.0,26.0,2022,Zero Dep,Manual,First Owner,CNG,5.0,Hatchback,Ahmedabad
Honda,Brio,V,Jul,2.66,1198.0,55.0,86.0,19.0,2012,Third Party,Manual,Second Owner,Petrol,5.0,Hatchback,Ahmedabad
Maruti,Swift,Dzire,May,3.14,1197.0,1.0,88.0,22.0,2012,Comprehensive,Manual,Third Owner,Petrol,5.0,Sedan,Ahmedabad
Maruti,Alto,K10,Jul,3.84,998.0,30.0,67.0,23.0,2019,Zero Dep,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Toyota,Urban,cruiser,,9.5,1462.0,10.0,103.0,17.0,2022,Third Party insurance,Manual,First Owner,Petrol,5.0,SUV,Ahmedabad
Maruti,Swift,AMT,,7.5,1248.0,60.0,74.0,28.0,2020,Third Party insurance,Automatic,First Owner,Diesel,5.0,Hatchback,Ahmedabad
Tata,Harrier,XT,,16.9,1956.0,30.0,167.0,16.0,2021,Third Party insurance,Manual,Second Owner,Diesel,5.0,SUV,Ahmedabad
Hyundai,i10,Magna,,1.7,1086.0,1.0,68.0,19.0,2009,Third Party insurance,Manual,Second Owner,Petrol,5.0,Hatchback,Ahmedabad
Tata,Harrier,XT,,16.9,1956.0,30.0,167.0,16.0,2021,Third Party insurance,Manual,Second Owner,Diesel,5.0,SUV,Ahmedabad
Maruti,Swift,AMT,,7.35,1248.0,60.0,74.0,28.0,2020,Third Party insurance,Automatic,First Owner,Diesel,5.0,Hatchback,Ahmedabad
Volkswagen,Jetta,2.0L,,10.5,1968.0,1.0,138.0,16.0,2015,Third Party insurance,Automatic,First Owner,Diesel,5.0,Sedan,Ahmedabad
Hyundai,Elantra,2.0,Jul,11.4,1999.0,69.0,149.0,14.0,2017,Third Party,Automatic,First Owner,Petrol,5.0,Sedan,Ahmedabad
Hyundai,Grand,i10,Mar,5.24,1197.0,31.0,81.0,18.0,2019,Third Party,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Ford,Ecosport,1.5,Feb,7.11,1497.0,39.0,121.0,14.0,2018,Third Party,Automatic,Third Owner,Petrol,5.0,SUV,Ahmedabad
Mahindra,XUV500,AT,Feb,9.98,1997.0,79.0,140.0,16.0,2017,Comprehensive,Automatic,Second Owner,Diesel,7.0,SUV,Ahmedabad
Honda,BR-V,i-VTEC,Jun,7.29,1497.0,88.0,117.0,15.0,2017,Third Party,Manual,First Owner,Petrol,7.0,SUV,Ahmedabad
Toyota,Corolla,Altis,Jun,9.27,1798.0,95.0,138.0,14.0,2017,Third Party,Automatic,Third Owner,Petrol,5.0,Sedan,Ahmedabad
Maruti,Ignis,1.2,Jun,4.98,1197.0,68.0,81.0,20.0,2018,Third Party,Automatic,Second Owner,Petrol,5.0,Hatchback,Ahmedabad
Renault,Triber,RXZ,Jun,7.72,999.0,2.0,71.0,20.0,2022,Third Party,Manual,First Owner,Petrol,7.0,MUV,Ahmedabad
Honda,Amaze,S,Aug,5.6,1199.0,42.0,88.0,19.0,2018,Zero Dep,Manual,Second Owner,Petrol,5.0,Sedan,Ahmedabad
Maruti,Swift,Dzire,Apr,4.52,1197.0,24.0,88.0,22.0,2014,Comprehensive,Manual,First Owner,Petrol,5.0,Sedan,Ahmedabad
Tata,Tigor,1.2,Aug,4.17,1199.0,1.0,84.0,20.0,2017,Third Party insurance,Manual,First Owner,Petrol,5.0,Sedan,Ahmedabad
Renault,KWID,1.0,Jul,4.4,999.0,26.0,67.0,21.0,2021,Zero Dep,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Hyundai,Tucson,2.0,,17.0,1999.0,30.0,152.0,12.0,2019,Third Party insurance,Automatic,First Owner,Petrol,5.0,SUV,Ahmedabad
Hyundai,EON,D,,1.65,814.0,1.0,55.0,21.0,2012,Third Party insurance,Manual,Fifth Owner,Petrol,5.0,Hatchback,Ahmedabad
Maruti,Alto,K10,,1.5,998.0,60.0,67.0,20.0,2011,Third Party insurance,Manual,Fourth Owner,Petrol,5.0,Hatchback,Ahmedabad
BMW,X3,xDrive20d,,15.0,1995.0,1.0,184.0,16.0,2013,Third Party insurance,Automatic,Second Owner,Diesel,5.0,SUV,Ahmedabad
Mahindra,Thar,LX,,16.3,2184.0,40.0,130.0,,2022,Third Party insurance,Automatic,First Owner,Diesel,4.0,SUV,Ahmedabad
Kia,Seltos,HTX,,17.4,1493.0,10.0,113.0,20.0,2022,Third Party insurance,Manual,First Owner,Diesel,5.0,SUV,Ahmedabad
Maruti,Swift,Dzire,,4.5,1197.0,60.0,83.0,20.0,2016,Third Party insurance,Manual,First Owner,Petrol,5.0,Sedan,Ahmedabad
Hyundai,Grand,i10,,6.55,1197.0,10.0,81.0,20.0,2020,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Hyundai,Grand,i10,Jun,4.18,1197.0,71.0,82.0,18.0,2016,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Hyundai,Creta,1.6,Jun,8.36,1582.0,1.0,126.0,17.0,2016,Third Party insurance,Automatic,Second Owner,Diesel,5.0,SUV,Ahmedabad
Hyundai,Santro,Era,Feb,4.85,1086.0,20.0,68.0,20.0,2022,Third Party,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Maruti,Ciaz,Alpha,Jun,10.35,1462.0,9.0,103.0,20.0,2022,Third Party,Automatic,First Owner,Petrol,5.0,Sedan,Ahmedabad
Hyundai,i20,1.2,Dec,3.27,1197.0,70.0,80.0,17.0,2012,Comprehensive,Manual,Second Owner,Petrol,5.0,Hatchback,Ahmedabad
Maruti,XL6,Alpha,Jan,9.39,1462.0,19.0,103.0,17.0,2019,Zero Dep,Automatic,Second Owner,Petrol,6.0,MUV,Ahmedabad
Maruti,S-Presso,VXI,Jun,4.69,998.0,29.0,65.0,21.0,2021,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Hyundai,i20,Sportz,Jun,3.4,1197.0,76.0,82.0,18.0,2012,Third Party,Manual,Second Owner,Petrol,5.0,Hatchback,Ahmedabad
Kia,Sonet,HTX,May,9.15,998.0,11.0,118.0,18.0,2021,Third Party,Manual,First Owner,Petrol,5.0,SUV,Ahmedabad
Mahindra,TUV,300,Oct,4.9,1493.0,1.0,100.0,18.0,2015,Third Party insurance,Manual,Second Owner,Diesel,7.0,SUV,Ahmedabad
Hyundai,Grand,i10,Sept,4.09,1197.0,99.0,81.0,18.0,2017,Zero Dep,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Volkswagen,Polo,Petrol,,1.65,1198.0,90.0,73.0,16.0,2011,Third Party insurance,Manual,Third Owner,Petrol,5.0,Hatchback,Ahmedabad
Renault,KWID,1.0,,4.75,999.0,20.0,67.0,21.0,2021,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Honda,Amaze,S,,6.0,1498.0,80.0,98.0,25.0,2018,Third Party insurance,Manual,First Owner,Diesel,5.0,Sedan,Ahmedabad
Hyundai,Getz,GVS,,1.0,1341.0,1.0,61.0,15.0,2007,Third Party insurance,Manual,Second Owner,Petrol,5.0,Hatchback,Ahmedabad
Hyundai,Grand,i10,,6.5,1197.0,20.0,81.0,20.0,2020,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Kia,Seltos,GTX,,17.41,1493.0,30.0,113.0,18.0,2021,Third Party insurance,Automatic,First Owner,Diesel,5.0,SUV,Ahmedabad
Hyundai,Verna,1.6,,3.6,1582.0,90.0,126.0,22.0,2012,Third Party insurance,Manual,Third Owner,Diesel,5.0,Sedan,Ahmedabad
Hyundai,Santro,Sportz,Aug,5.51,1086.0,22.0,68.0,20.0,2019,Third Party insurance,Automatic,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Hyundai,Grand,i10,Sept,4.54,1197.0,36.0,82.0,18.0,2016,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Tata,Nexon,XZ,Aug,11.16,1199.0,10.0,118.0,17.0,2021,Zero Dep,Manual,First Owner,Petrol,5.0,SUV,Ahmedabad
Mahindra,Thar,LX,Dec,14.77,1997.0,9.0,150.0,,2021,Zero Dep,Automatic,First Owner,Petrol,4.0,SUV,Ahmedabad
Renault,KWID,Climber,Jun,4.86,999.0,7.0,67.0,21.0,2022,Third Party,Manual,Second Owner,Petrol,5.0,Hatchback,Ahmedabad
Maruti,Baleno,1.2,Dec,5.75,1197.0,49.0,83.0,21.0,2019,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Honda,Jazz,1.2,Aug,4.85,1199.0,69.0,88.0,18.0,2017,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Hyundai,Santro,Sportz,Jun,4.63,1086.0,53.0,68.0,20.0,2019,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Maruti,Swift,Dzire,Oct,4.64,1197.0,42.0,88.0,22.0,2014,Comprehensive,Manual,First Owner,Petrol,5.0,Sedan,Ahmedabad
Hyundai,i10,Magna,Sept,3.31,1086.0,1.0,68.0,19.0,2016,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Ford,Ecosport,1.5,Jun,7.51,1497.0,71.0,121.0,14.0,2018,Third Party insurance,Automatic,First Owner,Petrol,5.0,SUV,Ahmedabad
Hyundai,Grand,i10,Aug,4.41,1197.0,75.0,82.0,18.0,2015,Comprehensive,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Hyundai,Verna,1.6,,2.7,1582.0,1.0,126.0,22.0,2011,Third Party insurance,Manual,Fifth Owner,Diesel,5.0,Sedan,Ahmedabad
Maruti,Swift,VDI,,5.4,1248.0,50.0,74.0,25.0,2016,Third Party insurance,Manual,First Owner,Diesel,5.0,Hatchback,Ahmedabad
Renault,Captur,1.5,,7.55,1461.0,80.0,108.0,20.0,2018,Third Party insurance,Manual,Second Owner,Diesel,5.0,SUV,Ahmedabad
Hyundai,Creta,1.4,,9.5,1396.0,1.0,88.0,21.0,2016,Third Party insurance,Manual,First Owner,Diesel,5.0,SUV,Ahmedabad
Maruti,Swift,VDI,,2.65,1248.0,1.0,74.0,22.0,2011,Third Party insurance,Manual,Third Owner,Diesel,5.0,Hatchback,Ahmedabad
Chevrolet,Spark,1.0,,1.0,995.0,50.0,62.0,18.0,2010,Third Party insurance,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Hyundai,EON,Magna,,1.9,814.0,70.0,55.0,21.0,2013,Third Party insurance,Manual,Third Owner,Petrol,5.0,Hatchback,Ahmedabad
Ford,Figo,Diesel,,1.7,1399.0,1.0,68.0,20.0,2013,Third Party insurance,Manual,Third Owner,Diesel,5.0,Hatchback,Ahmedabad
Maruti,Celerio,VXI,Aug,4.63,998.0,31.0,65.0,25.0,2020,Third Party,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Renault,KWID,CLIMBER,Jul,5.03,999.0,4.0,67.0,21.0,2022,Zero Dep,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Hyundai,Grand,i10,Jun,5.56,1197.0,34.0,81.0,18.0,2019,Third Party,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Hyundai,Grand,i10,Feb,4.26,1197.0,53.0,82.0,18.0,2016,Third Party,Manual,First Owner,Petrol,5.0,Hatchback,Ahmedabad
Hyundai,Creta,1.6,Jun,10.06,1582.0,99.0,126.0,17.0,2018,Third Party,Automatic,First Owner,Diesel,5.0,SUV,Ahmedabad
